State_Count,Date,State,Active,Deceased,Recovered,State_Name
1,17-Jul-20,MN,36,0,34,Manipur
1,17-Jul-20,MP,704,9,387,Madhya Pradesh
1,17-Jul-20,MZ,10,0,0,Mizoram
1,17-Jul-20,NL,40,0,14,Nagaland
1,17-Jul-20,OR,718,6,453,Odisha
1,17-Jul-20,PB,348,9,96,Punjab
1,17-Jul-20,PY,89,3,67,Puducherry
1,17-Jul-20,RJ,615,8,656,Rajasthan
1,17-Jul-20,SK,32,0,1,Sikkim
1,17-Jul-20,TG,1478,7,1410,Telangana
1,17-Jul-20,TN,4538,79,3391,Tamil Nadu
1,17-Jul-20,TR,118,0,47,Tripura
1,17-Jul-20,TT,34820,676,17476,Total
1,17-Jul-20,UN,-754,0,0,State Unassigned
1,17-Jul-20,UP,1722,38,959,Uttar Pradesh
1,17-Jul-20,UT,120,1,26,Uttarakhand
1,17-Jul-20,WB,1894,26,838,West Bengal
1,17-Jun-20,AN,0,0,0,Andaman and Nicobar Islands
1,17-Jun-20,AP,351,2,128,Andhra Pradesh
1,17-Jun-20,AR,4,0,3,Arunachal Pradesh
1,17-Jun-20,AS,184,0,231,Assam
1,17-Jun-20,BR,130,0,205,Bihar
1,17-Jun-20,CH,5,0,4,Chandigarh
1,17-Jun-20,CT,80,0,165,Chhattisgarh
1,17-Jun-20,DD,0,0,0,Daman and Diu
1,17-Jun-20,DL,2414,67,957,Delhi
1,17-Jun-20,DN,5,0,3,Dadra and Nagar Haveli and Daman and Diu
1,17-Jun-20,GA,27,0,11,Goa
1,17-Jun-20,GJ,520,27,348,Gujarat
1,17-Jun-20,HP,25,0,7,Himachal Pradesh
1,17-Jun-20,HR,560,12,204,Haryana
1,17-Jun-20,JH,57,1,30,Jharkhand
1,17-Jun-20,JK,108,1,133,Jammu and Kashmir
1,17-Jun-20,KA,204,8,348,Karnataka
1,17-Jun-20,KL,75,0,90,Kerala
1,17-Jun-20,LA,38,0,7,Ladakh
1,17-Jun-20,LD,0,0,0,Lakshadweep
1,17-Jun-20,MH,3307,114,1315,Maharashtra
1,17-Jun-20,ML,-1,0,3,Meghalaya
1,17-Jun-20,MN,52,0,33,Manipur
1,17-Jun-20,MP,161,6,236,Madhya Pradesh
1,17-Jun-20,MZ,0,0,0,Mizoram
1,17-Jun-20,NL,14,0,0,Nagaland
1,17-Jun-20,OR,175,0,73,Odisha
1,17-Jun-20,PB,126,6,77,Punjab
1,17-Jun-20,PY,29,1,10,Puducherry
1,17-Jun-20,RJ,326,5,505,Rajasthan
1,17-Jun-20,SK,2,0,0,Sikkim
1,17-Jun-20,TG,269,1,44,Telangana
1,17-Jun-20,TN,2174,48,842,Tamil Nadu
1,17-Jun-20,TR,43,0,0,Tripura
1,17-Jun-20,TT,13108,341,6890,Total
1,17-Jun-20,UN,589,0,0,State Unassigned
1,17-Jun-20,UP,583,30,335,Uttar Pradesh
1,17-Jun-20,UT,81,1,38,Uttarakhand
1,17-Jun-20,WB,391,11,505,West Bengal
1,17-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
1,17-Mar-20,AP,0,0,0,Andhra Pradesh
1,17-Mar-20,AR,0,0,0,Arunachal Pradesh
1,17-Mar-20,AS,0,0,0,Assam
1,17-Mar-20,BR,0,0,0,Bihar
1,17-Mar-20,CH,0,0,0,Chandigarh
1,17-Mar-20,CT,0,0,0,Chhattisgarh
1,17-Mar-20,DD,0,0,0,Daman and Diu
1,17-Mar-20,DL,1,0,0,Delhi
1,17-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,17-Mar-20,GA,0,0,0,Goa
1,17-Mar-20,GJ,0,0,0,Gujarat
1,17-Mar-20,HP,0,0,0,Himachal Pradesh
1,17-Mar-20,HR,1,0,0,Haryana
1,17-Mar-20,JH,0,0,0,Jharkhand
1,17-Mar-20,JK,0,0,0,Jammu and Kashmir
1,17-Mar-20,KA,2,0,0,Karnataka
1,17-Mar-20,KL,0,0,0,Kerala
1,17-Mar-20,LA,0,0,0,Ladakh
1,17-Mar-20,LD,0,0,0,Lakshadweep
1,17-Mar-20,MH,3,1,0,Maharashtra
1,17-Mar-20,ML,0,0,0,Meghalaya
1,17-Mar-20,MN,0,0,0,Manipur
1,17-Mar-20,MP,0,0,0,Madhya Pradesh
1,17-Mar-20,MZ,0,0,0,Mizoram
1,17-Mar-20,NL,0,0,0,Nagaland
1,17-Mar-20,OR,0,0,0,Odisha
1,17-Mar-20,PB,0,0,0,Punjab
1,17-Mar-20,PY,0,0,0,Puducherry
1,17-Mar-20,RJ,0,0,0,Rajasthan
1,17-Mar-20,SK,0,0,0,Sikkim
1,17-Mar-20,TG,1,0,0,Telangana
1,17-Mar-20,TN,0,0,0,Tamil Nadu
1,17-Mar-20,TR,0,0,0,Tripura
1,17-Mar-20,TT,11,1,1,Total
1,17-Mar-20,UN,0,0,0,State Unassigned
1,17-Mar-20,UP,2,0,1,Uttar Pradesh
1,17-Mar-20,UT,0,0,0,Uttarakhand
1,17-Mar-20,WB,1,0,0,West Bengal
1,17-May-20,AN,0,0,0,Andaman and Nicobar Islands
1,17-May-20,AP,25,1,103,Andhra Pradesh
1,17-May-20,AR,0,0,0,Arunachal Pradesh
1,17-May-20,AS,8,0,1,Assam
1,17-May-20,BR,142,0,0,Bihar
1,17-May-20,CH,0,0,0,Chandigarh
1,17-May-20,CT,18,0,1,Chhattisgarh
1,17-May-20,DD,0,0,0,Daman and Diu
1,17-May-20,DL,422,19,276,Delhi
1,17-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,17-May-20,GA,9,0,0,Goa
1,17-May-20,GJ,391,34,191,Gujarat
1,17-May-20,HP,2,0,1,Himachal Pradesh
1,17-May-20,HR,23,1,48,Haryana
1,17-May-20,JH,6,0,0,Jharkhand
1,17-May-20,JK,62,1,33,Jammu and Kashmir
1,17-May-20,KA,55,1,13,Karnataka
1,17-May-20,KL,14,0,0,Kerala
1,17-May-20,LA,0,0,0,Ladakh
1,17-May-20,LD,0,0,0,Lakshadweep
1,17-May-20,MH,2347,63,600,Maharashtra
1,17-May-20,ML,0,0,0,Meghalaya
1,17-May-20,MN,0,0,0,Manipur
1,17-May-20,MP,187,5,88,Madhya Pradesh
1,17-May-20,MZ,0,0,0,Mizoram
1,17-May-20,NL,0,0,0,Nagaland
1,17-May-20,OR,91,1,24,Odisha
1,17-May-20,PB,18,3,109,Punjab
1,17-May-20,PY,0,0,0,Puducherry
1,17-May-20,RJ,242,5,111,Rajasthan
1,17-May-20,SK,0,0,0,Sikkim
1,17-May-20,TG,42,0,21,Telangana
1,17-May-20,TN,639,4,634,Tamil Nadu
1,17-May-20,TR,-2,0,21,Tripura
1,17-May-20,TT,5049,152,2538,Total
1,17-May-20,UN,0,0,0,State Unassigned
1,17-May-20,UP,206,8,195,Uttar Pradesh
1,17-May-20,UT,1,0,1,Uttarakhand
1,17-May-20,WB,101,6,67,West Bengal
1,18-Apr-20,AN,2,0,0,Andaman and Nicobar Islands
1,18-Apr-20,AP,31,2,7,Andhra Pradesh
1,18-Apr-20,AR,0,0,0,Arunachal Pradesh
1,18-Apr-20,AS,0,0,3,Assam
1,18-Apr-20,BR,1,1,5,Bihar
1,18-Apr-20,CH,2,0,0,Chandigarh
1,18-Apr-20,CT,0,0,1,Chhattisgarh
1,18-Apr-20,DD,0,0,0,Daman and Diu
1,18-Apr-20,DL,186,1,135,Delhi
1,18-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,18-Apr-20,GA,0,0,0,Goa
1,18-Apr-20,GJ,277,12,7,Gujarat
1,18-Apr-20,HP,1,0,0,Himachal Pradesh
1,18-Apr-20,HR,9,0,14,Haryana
1,18-Apr-20,JH,1,0,0,Jharkhand
1,18-Apr-20,JK,13,0,9,Jammu and Kashmir
1,18-Apr-20,KA,25,1,16,Karnataka
1,18-Apr-20,KL,4,0,2,Kerala
1,18-Apr-20,LA,0,0,0,Ladakh
1,18-Apr-20,LD,0,0,0,Lakshadweep
1,18-Apr-20,MH,327,10,34,Maharashtra
1,18-Apr-20,ML,2,0,0,Meghalaya
1,18-Apr-20,MN,0,0,0,Manipur
1,18-Apr-20,MP,92,0,57,Madhya Pradesh
1,18-Apr-20,MZ,0,0,0,Mizoram
1,18-Apr-20,NL,0,0,0,Nagaland
1,18-Apr-20,OR,1,0,3,Odisha
1,18-Apr-20,PB,23,2,1,Punjab
1,18-Apr-20,PY,0,0,3,Puducherry
1,18-Apr-20,RJ,122,4,17,Rajasthan
1,18-Apr-20,SK,0,0,0,Sikkim
1,18-Apr-20,TG,43,0,0,Telangana
1,18-Apr-20,TN,49,0,82,Tamil Nadu
1,18-Apr-20,TR,0,0,0,Tripura
1,18-Apr-20,TT,1371,35,426,Total
1,18-Apr-20,UN,0,0,0,State Unassigned
1,18-Apr-20,UP,126,0,26,Uttar Pradesh
1,18-Apr-20,UT,2,0,0,Uttarakhand
1,18-Apr-20,WB,32,2,4,West Bengal
1,18-Jul-20,AN,4,0,3,Andaman and Nicobar Islands
1,18-Jul-20,AP,3963,52,1465,Andhra Pradesh
1,18-Jul-20,AR,41,0,99,Arunachal Pradesh
1,18-Jul-20,AS,1117,2,1060,Assam
1,18-Jul-20,BR,1667,4,774,Bihar
1,18-Jul-20,CH,31,1,5,Chandigarh
1,18-Jul-20,CT,243,0,146,Chhattisgarh
1,18-Jul-20,DD,0,0,0,Daman and Diu
1,18-Jul-20,DL,1475,26,1973,Delhi
1,18-Jul-20,DN,45,0,22,Dadra and Nagar Haveli and Daman and Diu
1,18-Jul-20,GA,180,0,92,Goa
1,18-Jul-20,GJ,960,19,1062,Gujarat
1,18-Jul-20,HP,40,0,19,Himachal Pradesh
1,18-Jul-20,HR,750,17,600,Haryana
1,18-Jul-20,JH,289,2,79,Jharkhand
1,18-Jul-20,JK,441,5,607,Jammu and Kashmir
1,18-Jul-20,KA,4537,93,1018,Karnataka
1,18-Jul-20,KL,593,2,204,Kerala
1,18-Jul-20,LA,8,0,12,Ladakh
1,18-Jul-20,LD,0,0,0,Lakshadweep
1,18-Jul-20,MH,8348,144,5306,Maharashtra
1,18-Jul-20,ML,15,0,0,Meghalaya
1,18-Jul-20,MN,91,0,19,Manipur
1,18-Jul-20,MP,681,8,350,Madhya Pradesh
1,18-Jul-20,MZ,2,0,7,Mizoram
1,18-Jul-20,NL,22,0,27,Nagaland
1,18-Jul-20,OR,591,3,607,Odisha
1,18-Jul-20,PB,350,7,81,Punjab
1,18-Jul-20,PY,58,3,48,Puducherry
1,18-Jul-20,RJ,711,7,518,Rajasthan
1,18-Jul-20,SK,19,0,2,Sikkim
1,18-Jul-20,TG,1284,6,1902,Telangana
1,18-Jul-20,TN,4807,88,3049,Tamil Nadu
1,18-Jul-20,TR,171,2,51,Tripura
1,18-Jul-20,TT,37411,543,23583,Total
1,18-Jul-20,UN,-368,0,0,State Unassigned
1,18-Jul-20,UP,1873,24,1030,Uttar Pradesh
1,18-Jul-20,UT,174,1,60,Uttarakhand
1,18-Jul-20,WB,2198,27,1286,West Bengal
1,18-Jun-20,AN,1,0,2,Andaman and Nicobar Islands
1,18-Jun-20,AP,425,2,131,Andhra Pradesh
1,18-Jun-20,AR,0,0,1,Arunachal Pradesh
1,18-Jun-20,AS,209,1,206,Assam
1,18-Jun-20,BR,100,5,185,Bihar
1,18-Jun-20,CH,4,0,0,Chandigarh
1,18-Jun-20,CT,82,0,103,Chhattisgarh
1,18-Jun-20,DD,0,0,0,Daman and Diu
1,18-Jun-20,DL,2877,65,3884,Delhi
1,18-Jun-20,DN,4,0,2,Dadra and Nagar Haveli and Daman and Diu
1,18-Jun-20,GA,49,0,13,Goa
1,18-Jun-20,GJ,510,31,389,Gujarat
1,18-Jun-20,HP,10,0,5,Himachal Pradesh
1,18-Jun-20,HR,386,4,604,Haryana
1,18-Jun-20,JH,23,1,47,Jharkhand
1,18-Jun-20,JK,149,7,230,Jammu and Kashmir
1,18-Jun-20,KA,210,12,176,Karnataka
1,18-Jun-20,KL,97,1,89,Kerala
1,18-Jun-20,LA,0,0,3,Ladakh
1,18-Jun-20,LD,0,0,0,Lakshadweep
1,18-Jun-20,MH,3752,100,1672,Maharashtra
1,18-Jun-20,ML,0,0,1,Meghalaya
1,18-Jun-20,MN,54,0,7,Manipur
1,18-Jun-20,MP,182,4,244,Madhya Pradesh
1,18-Jun-20,MZ,9,0,0,Mizoram
1,18-Jun-20,NL,0,0,6,Nagaland
1,18-Jun-20,OR,174,0,97,Odisha
1,18-Jun-20,PB,118,5,32,Punjab
1,18-Jun-20,PY,26,1,7,Puducherry
1,18-Jun-20,RJ,315,17,275,Rajasthan
1,18-Jun-20,SK,0,0,1,Sikkim
1,18-Jun-20,TG,352,3,230,Telangana
1,18-Jun-20,TN,2141,49,1017,Tamil Nadu
1,18-Jun-20,TR,21,0,83,Tripura
1,18-Jun-20,TT,13829,343,10741,Total
1,18-Jun-20,UN,430,0,0,State Unassigned
1,18-Jun-20,UP,604,23,399,Uttar Pradesh
1,18-Jun-20,UT,80,0,132,Uttarakhand
1,18-Jun-20,WB,435,12,468,West Bengal
1,18-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
1,18-Mar-20,AP,0,0,0,Andhra Pradesh
1,18-Mar-20,AR,0,0,0,Arunachal Pradesh
1,18-Mar-20,AS,0,0,0,Assam
1,18-Mar-20,BR,0,0,0,Bihar
1,18-Mar-20,CH,0,0,0,Chandigarh
1,18-Mar-20,CT,0,0,0,Chhattisgarh
1,18-Mar-20,DD,0,0,0,Daman and Diu
1,18-Mar-20,DL,2,0,0,Delhi
1,18-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,18-Mar-20,GA,0,0,0,Goa
1,18-Mar-20,GJ,0,0,0,Gujarat
1,18-Mar-20,HP,0,0,0,Himachal Pradesh
1,18-Mar-20,HR,1,0,0,Haryana
1,18-Mar-20,JH,0,0,0,Jharkhand
1,18-Mar-20,JK,1,0,0,Jammu and Kashmir
1,18-Mar-20,KA,5,0,0,Karnataka
1,18-Mar-20,KL,0,0,0,Kerala
1,18-Mar-20,LA,8,0,0,Ladakh
1,18-Mar-20,LD,0,0,0,Lakshadweep
1,18-Mar-20,MH,3,0,0,Maharashtra
1,18-Mar-20,ML,0,0,0,Meghalaya
1,18-Mar-20,MN,0,0,0,Manipur
1,18-Mar-20,MP,0,0,0,Madhya Pradesh
1,18-Mar-20,MZ,0,0,0,Mizoram
1,18-Mar-20,NL,0,0,0,Nagaland
1,18-Mar-20,OR,1,0,0,Odisha
1,18-Mar-20,PB,1,0,0,Punjab
1,18-Mar-20,PY,0,0,0,Puducherry
1,18-Mar-20,RJ,3,0,0,Rajasthan
1,18-Mar-20,SK,0,0,0,Sikkim
1,18-Mar-20,TG,8,0,0,Telangana
1,18-Mar-20,TN,1,0,0,Tamil Nadu
1,18-Mar-20,TR,0,0,0,Tripura
1,18-Mar-20,TT,37,0,0,Total
1,18-Mar-20,UN,0,0,0,State Unassigned
1,18-Mar-20,UP,2,0,0,Uttar Pradesh
1,18-Mar-20,UT,1,0,0,Uttarakhand
1,18-Mar-20,WB,0,0,0,West Bengal
1,18-May-20,AN,0,0,0,Andaman and Nicobar Islands
1,18-May-20,AP,52,0,96,Andhra Pradesh
1,18-May-20,AR,0,0,0,Arunachal Pradesh
1,18-May-20,AS,15,2,0,Assam
1,18-May-20,BR,103,1,44,Bihar
1,18-May-20,CH,5,0,3,Chandigarh
1,18-May-20,CT,10,0,0,Chhattisgarh
1,18-May-20,DD,0,0,0,Daman and Diu
1,18-May-20,DL,299,12,283,Delhi
1,18-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,18-May-20,GA,9,0,0,Goa
1,18-May-20,GJ,366,35,305,Gujarat
1,18-May-20,HP,10,0,2,Himachal Pradesh
1,18-May-20,HR,18,0,36,Haryana
1,18-May-20,JH,5,0,14,Jharkhand
1,18-May-20,JK,106,2,34,Jammu and Kashmir
1,18-May-20,KA,99,0,21,Karnataka
1,18-May-20,KL,29,0,0,Kerala
1,18-May-20,LA,0,0,19,Ladakh
1,18-May-20,LD,0,0,0,Lakshadweep
1,18-May-20,MH,2005,51,749,Maharashtra
1,18-May-20,ML,0,0,1,Meghalaya
1,18-May-20,MN,0,0,0,Manipur
1,18-May-20,MP,259,4,32,Madhya Pradesh
1,18-May-20,MZ,0,0,0,Mizoram
1,18-May-20,NL,0,0,0,Nagaland
1,18-May-20,OR,48,0,57,Odisha
1,18-May-20,PB,16,2,181,Punjab
1,18-May-20,PY,0,0,0,Puducherry
1,18-May-20,RJ,305,7,163,Rajasthan
1,18-May-20,SK,0,0,0,Sikkim
1,18-May-20,TG,41,0,10,Telangana
1,18-May-20,TN,536,3,234,Tamil Nadu
1,18-May-20,TR,0,0,4,Tripura
1,18-May-20,TT,4628,131,2482,Total
1,18-May-20,UN,0,0,0,State Unassigned
1,18-May-20,UP,141,6,147,Uttar Pradesh
1,18-May-20,UT,4,0,0,Uttarakhand
1,18-May-20,WB,147,6,47,West Bengal
1,19-Apr-20,AN,1,0,0,Andaman and Nicobar Islands
1,19-Apr-20,AP,44,1,23,Andhra Pradesh
1,19-Apr-20,AR,0,0,0,Arunachal Pradesh
1,19-Apr-20,AS,0,0,5,Assam
1,19-Apr-20,BR,10,0,0,Bihar
1,19-Apr-20,CH,3,0,4,Chandigarh
1,19-Apr-20,CT,0,0,0,Chhattisgarh
1,19-Apr-20,DD,0,0,0,Daman and Diu
1,19-Apr-20,DL,110,2,83,Delhi
1,19-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,19-Apr-20,GA,0,0,1,Goa
1,19-Apr-20,GJ,367,10,12,Gujarat
1,19-Apr-20,HP,0,0,0,Himachal Pradesh
1,19-Apr-20,HR,18,0,4,Haryana
1,19-Apr-20,JH,8,0,0,Jharkhand
1,19-Apr-20,JK,13,0,5,Jammu and Kashmir
1,19-Apr-20,KA,6,2,7,Karnataka
1,19-Apr-20,KL,2,0,13,Kerala
1,19-Apr-20,LA,0,0,0,Ladakh
1,19-Apr-20,LD,0,0,0,Lakshadweep
1,19-Apr-20,MH,552,12,142,Maharashtra
1,19-Apr-20,ML,0,0,0,Meghalaya
1,19-Apr-20,MN,0,0,0,Manipur
1,19-Apr-20,MP,5,3,4,Madhya Pradesh
1,19-Apr-20,MZ,0,0,0,Mizoram
1,19-Apr-20,NL,0,0,0,Nagaland
1,19-Apr-20,OR,0,0,0,Odisha
1,19-Apr-20,PB,10,0,6,Punjab
1,19-Apr-20,PY,0,0,0,Puducherry
1,19-Apr-20,RJ,127,2,5,Rajasthan
1,19-Apr-20,SK,0,0,0,Sikkim
1,19-Apr-20,TG,49,3,0,Telangana
1,19-Apr-20,TN,105,0,46,Tamil Nadu
1,19-Apr-20,TR,0,0,0,Tripura
1,19-Apr-20,TT,1580,38,388,Total
1,19-Apr-20,UN,0,0,0,State Unassigned
1,19-Apr-20,UP,125,3,19,Uttar Pradesh
1,19-Apr-20,UT,2,0,2,Uttarakhand
1,19-Apr-20,WB,23,0,7,West Bengal
1,19-Jul-20,AN,15,0,0,Andaman and Nicobar Islands
1,19-Jul-20,AP,5041,56,1127,Andhra Pradesh
1,19-Jul-20,AR,90,0,8,Arunachal Pradesh
1,19-Jul-20,AS,1018,4,858,Assam
1,19-Jul-20,BR,1412,2,826,Bihar
1,19-Jul-20,CH,26,0,3,Chandigarh
1,19-Jul-20,CT,161,0,117,Chhattisgarh
1,19-Jul-20,DD,0,0,0,Daman and Diu
1,19-Jul-20,DL,1211,31,1860,Delhi
1,19-Jul-20,DN,37,0,14,Dadra and Nagar Haveli and Daman and Diu
1,19-Jul-20,GA,173,1,180,Goa
1,19-Jul-20,GJ,965,20,877,Gujarat
1,19-Jul-20,HP,64,0,29,Himachal Pradesh
1,19-Jul-20,HR,617,5,475,Haryana
1,19-Jul-20,JH,167,1,62,Jharkhand
1,19-Jul-20,JK,701,8,646,Jammu and Kashmir
1,19-Jul-20,KA,4120,91,1290,Karnataka
1,19-Jul-20,KL,821,2,172,Kerala
1,19-Jul-20,LA,19,0,18,Ladakh
1,19-Jul-20,LD,0,0,0,Lakshadweep
1,19-Jul-20,MH,9518,258,3906,Maharashtra
1,19-Jul-20,ML,32,2,0,Meghalaya
1,19-Jul-20,MN,20,0,53,Manipur
1,19-Jul-20,MP,837,15,447,Madhya Pradesh
1,19-Jul-20,MZ,0,0,0,Mizoram
1,19-Jul-20,NL,10,0,13,Nagaland
1,19-Jul-20,OR,736,7,516,Odisha
1,19-Jul-20,PB,308,8,81,Punjab
1,19-Jul-20,PY,109,0,92,Puducherry
1,19-Jul-20,RJ,934,6,586,Rajasthan
1,19-Jul-20,SK,10,0,0,Sikkim
1,19-Jul-20,TG,1296,6,1831,Telangana
1,19-Jul-20,TN,4979,78,4059,Tamil Nadu
1,19-Jul-20,TR,223,0,24,Tripura
1,19-Jul-20,TT,40235,675,22730,Total
1,19-Jul-20,UN,-163,0,0,State Unassigned
1,19-Jul-20,UP,2211,38,1181,Uttar Pradesh
1,19-Jul-20,UT,239,0,35,Uttarakhand
1,19-Jul-20,WB,2278,36,1344,West Bengal
1,19-Jun-20,AN,2,0,0,Andaman and Nicobar Islands
1,19-Jun-20,AP,465,4,133,Andhra Pradesh
1,19-Jun-20,AR,32,0,3,Arunachal Pradesh
1,19-Jun-20,AS,0,0,218,Assam
1,19-Jun-20,BR,250,5,137,Bihar
1,19-Jun-20,CH,7,0,9,Chandigarh
1,19-Jun-20,CT,72,1,103,Chhattisgarh
1,19-Jun-20,DD,0,0,0,Daman and Diu
1,19-Jun-20,DL,3137,66,2228,Delhi
1,19-Jun-20,DN,14,0,0,Dadra and Nagar Haveli and Daman and Diu
1,19-Jun-20,GA,20,0,9,Goa
1,19-Jun-20,GJ,540,27,340,Gujarat
1,19-Jun-20,HP,32,0,12,Himachal Pradesh
1,19-Jun-20,HR,525,10,333,Haryana
1,19-Jun-20,JH,42,0,137,Jharkhand
1,19-Jun-20,JK,125,4,50,Jammu and Kashmir
1,19-Jun-20,KA,337,9,230,Karnataka
1,19-Jun-20,KL,118,0,96,Kerala
1,19-Jun-20,LA,57,0,0,Ladakh
1,19-Jun-20,LD,0,0,0,Lakshadweep
1,19-Jun-20,MH,3827,142,1935,Maharashtra
1,19-Jun-20,ML,0,0,0,Meghalaya
1,19-Jun-20,MN,75,0,19,Manipur
1,19-Jun-20,MP,156,9,116,Madhya Pradesh
1,19-Jun-20,MZ,0,0,8,Mizoram
1,19-Jun-20,NL,5,0,16,Nagaland
1,19-Jun-20,OR,165,0,153,Odisha
1,19-Jun-20,PB,217,9,66,Punjab
1,19-Jun-20,PY,16,1,2,Puducherry
1,19-Jun-20,RJ,299,3,255,Rajasthan
1,19-Jun-20,SK,0,0,16,Sikkim
1,19-Jun-20,TG,499,3,51,Telangana
1,19-Jun-20,TN,2115,41,1630,Tamil Nadu
1,19-Jun-20,TR,27,0,18,Tripura
1,19-Jun-20,TT,14638,364,9029,Total
1,19-Jun-20,UN,224,0,0,State Unassigned
1,19-Jun-20,UP,809,19,357,Uttar Pradesh
1,19-Jun-20,UT,74,0,47,Uttarakhand
1,19-Jun-20,WB,355,11,302,West Bengal
1,19-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
1,19-Mar-20,AP,2,0,0,Andhra Pradesh
1,19-Mar-20,AR,0,0,0,Arunachal Pradesh
1,19-Mar-20,AS,0,0,0,Assam
1,19-Mar-20,BR,0,0,0,Bihar
1,19-Mar-20,CH,1,0,0,Chandigarh
1,19-Mar-20,CT,1,0,0,Chhattisgarh
1,19-Mar-20,DD,0,0,0,Daman and Diu
1,19-Mar-20,DL,4,0,1,Delhi
1,19-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,19-Mar-20,GA,0,0,0,Goa
1,19-Mar-20,GJ,2,0,0,Gujarat
1,19-Mar-20,HP,0,0,0,Himachal Pradesh
1,19-Mar-20,HR,1,0,0,Haryana
1,19-Mar-20,JH,0,0,0,Jharkhand
1,19-Mar-20,JK,0,0,0,Jammu and Kashmir
1,19-Mar-20,KA,1,0,0,Karnataka
1,19-Mar-20,KL,1,0,0,Kerala
1,19-Mar-20,LA,0,0,0,Ladakh
1,19-Mar-20,LD,0,0,0,Lakshadweep
1,19-Mar-20,MH,4,0,0,Maharashtra
1,19-Mar-20,ML,0,0,0,Meghalaya
1,19-Mar-20,MN,0,0,0,Manipur
1,19-Mar-20,MP,0,0,0,Madhya Pradesh
1,19-Mar-20,MZ,0,0,0,Mizoram
1,19-Mar-20,NL,0,0,0,Nagaland
1,19-Mar-20,OR,0,0,0,Odisha
1,19-Mar-20,PB,0,1,0,Punjab
1,19-Mar-20,PY,0,0,0,Puducherry
1,19-Mar-20,RJ,2,0,0,Rajasthan
1,19-Mar-20,SK,0,0,0,Sikkim
1,19-Mar-20,TG,3,0,0,Telangana
1,19-Mar-20,TN,1,0,0,Tamil Nadu
1,19-Mar-20,TR,0,0,0,Tripura
1,19-Mar-20,TT,27,1,5,Total
1,19-Mar-20,UN,0,0,0,State Unassigned
1,19-Mar-20,UP,3,0,4,Uttar Pradesh
1,19-Mar-20,UT,1,0,0,Uttarakhand
1,19-Mar-20,WB,0,0,0,West Bengal
1,19-May-20,AN,0,0,0,Andaman and Nicobar Islands
1,19-May-20,AP,57,2,69,Andhra Pradesh
1,19-May-20,AR,0,0,0,Arunachal Pradesh
1,19-May-20,AS,42,0,0,Assam
1,19-May-20,BR,96,0,0,Bihar
1,19-May-20,CH,3,0,3,Chandigarh
1,19-May-20,CT,5,0,0,Chhattisgarh
1,19-May-20,DD,0,0,0,Daman and Diu
1,19-May-20,DL,500,6,265,Delhi
1,19-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
1,19-May-20,GA,8,0,0,Goa
1,19-May-20,GJ,395,25,239,Gujarat
1,19-May-20,HP,2,1,5,Himachal Pradesh
1,19-May-20,HR,36,0,29,Haryana
1,19-May-20,JH,20,0,0,Jharkhand
1,19-May-20,JK,28,2,38,Jammu and Kashmir
1,19-May-20,KA,149,3,13,Karnataka
1,19-May-20,KL,12,0,0,Kerala
1,19-May-20,LA,0,0,0,Ladakh
1,19-May-20,LD,0,0,0,Lakshadweep
1,19-May-20,MH,2078,76,1202,Maharashtra
1,19-May-20,ML,0,0,0,Meghalaya
1,19-May-20,MN,2,0,0,Manipur
1,19-May-20,MP,229,6,196,Madhya Pradesh
1,19-May-20,MZ,0,0,0,Mizoram
1,19-May-20,NL,0,0,0,Nagaland
1,19-May-20,OR,102,1,30,Odisha
1,19-May-20,PB,22,1,95,Punjab
1,19-May-20,PY,5,0,1,Puducherry
1,19-May-20,RJ,338,5,119,Rajasthan
1,19-May-20,SK,0,0,0,Sikkim
1,19-May-20,TG,42,4,9,Telangana
1,19-May-20,TN,688,3,489,Tamil Nadu
1,19-May-20,TR,8,0,27,Tripura
1,19-May-20,TT,6154,146,3032,Total
1,19-May-20,UN,814,0,0,State Unassigned
1,19-May-20,UP,321,5,135,Uttar Pradesh
1,19-May-20,UT,15,0,0,Uttarakhand
1,19-May-20,WB,137,6,68,West Bengal
1,20-Apr-20,AN,1,0,0,Andaman and Nicobar Islands
1,20-Apr-20,AP,75,3,27,Andhra Pradesh
1,20-Apr-20,AR,0,0,0,Arunachal Pradesh
1,20-Apr-20,AS,0,0,2,Assam
1,20-Apr-20,BR,17,0,0,Bihar
1,20-Apr-20,CH,0,0,1,Chandigarh
1,20-Apr-20,CT,0,0,0,Chhattisgarh
1,20-Apr-20,DD,0,0,0,Daman and Diu
1,20-Apr-20,DL,78,2,141,Delhi
1,20-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
